VIN, IOUT, IIN, VOUT, AV
-4.24, 0, -2.8376E-05, 3.0881000000000003, 1.7674999999999981
-4.22, 0, -2.7930000000000002E-05, 3.1225, 1.6950000000000005
-4.2, 0, -2.7506E-05, 3.1559000000000004, 1.7125000000000041
-4.18, 0, -2.7076E-05, 3.1910000000000003, 1.7674999999999981
-4.16, 0, -2.6648E-05, 3.2266000000000004, 1.7974999999999948
-4.14, 0, -2.6232000000000002E-05, 3.2629, 1.8049999999999995
-4.12, 0, -2.5816E-05, 3.2988000000000004, 1.7099999999999989
-4.1, 0, -2.5414E-05, 3.3313, 1.6549999999999938
-4.08, 0, -2.5006E-05, 3.365, 1.8025000000000453
-4.0600000000000005, 0, -2.4596E-05, 3.4034000000000004, 1.8624999999999987
-4.04, 0, -2.4194000000000002E-05, 3.4395000000000002, 1.7274999999999914
-4.0200000000000005, 0, -2.3800000000000003E-05, 3.4725, 1.6475000000000002
-4, 0, -2.3406E-05, 3.5054000000000003, 1.6449999999999696
-8, 0, -0.0001528, -4.3826, 1.3350000000000257
-7.98, 0, -0.00015214000000000002, -4.3559, 1.3099999999999878
-7.96, 0, -0.0001515, -4.3302000000000005, 1.3499999999999834
-7.94, 0, -0.00015082, -4.3019000000000007, 1.3500000000000056
-7.92, 0, -0.00015014000000000002, -4.2762, 1.3225000000000031
-7.9, 0, -0.00014948, -4.2490000000000006, 1.3449999999999951
-7.88, 0, -0.00014882, -4.2224, 1.3349999999999962
-7.86, 0, -0.00014814, -4.1956000000000007, 1.3349999999999962
-7.84, 0, -0.00014748000000000002, -4.1690000000000005, 1.3249999999999973
-7.82, 0, -0.00014682, -4.1426000000000007, 1.3375000000000126
-7.8, 0, -0.00014616, -4.1155, 1.3550000000000162
-7.78, 0, -0.0001455, -4.0884, 1.3499999999999834
-7.76, 0, -0.00014482, -4.0615000000000006, 1.3524999999999998
-7.74, 0, -0.00014418000000000002, -4.0343, 1.3575000000000104
-7.72, 0, -0.00014352, -4.0072, 1.379999999999991
-7.7, 0, -0.00014286, -3.9791000000000003, 1.4149999999999983
-7.68, 0, -0.00014214000000000002, -3.9506, 1.4149999999999983
-7.66, 0, -0.00014148, -3.9225000000000003, 1.3750000000000222
-7.6400000000000006, 0, -0.0001408, -3.8956000000000004, 1.354999999999994
-7.62, 0, -0.00014012, -3.8683000000000005, 1.3800000000000021
-7.6000000000000005, 0, -0.00013946, -3.8404000000000003, 1.3800000000000021
-7.58, 0, -0.00013874000000000002, -3.8131000000000004, 1.3674999999999982
-7.5600000000000005, 0, -0.0001381, -3.7857000000000003, 1.3850000000000016
-7.54, 0, -0.0001374, -3.7577000000000003, 1.4074999999999935
-7.5200000000000005, 0, -0.00013672, -3.7294000000000005, 1.4049999999999994
-7.5, 0, -0.00013604, -3.7015000000000002, 1.4025000000000052
-7.48, 0, -0.00013536, -3.6733000000000002, 1.4174999999999924
-7.46, 0, -0.00013468, -3.6448000000000005, 1.4224999999999919
-7.44, 0, -0.000134, -3.6164000000000005, 1.4300000000000077
-7.42, 0, -0.00013332, -3.5876, 1.4650000000000039
-7.4, 0, -0.0001326, -3.5578000000000003, 1.4299999999999966
-7.38, 0, -0.00013192, -3.5304, 1.444999999999995
-7.36, 0, -0.00013122, -3.5000000000000004, 1.4549999999999939
-7.34, 0, -0.00013054, -3.4722000000000004, 1.4049999999999994
-7.32, 0, -0.00012982, -3.4438000000000004, 1.4049999999999994
-7.3, 0, -0.00012912, -3.4160000000000004, 1.4425000000000008
-7.28, 0, -0.00012844, -3.3861000000000003, 1.4900000000000011
-7.26, 0, -0.00012776, -3.3564000000000003, 1.455000000000005
-7.24, 0, -0.00012702000000000001, -3.3279, 1.4599999999999933
-7.22, 0, -0.00012634, -3.2980000000000005, 1.4574999999999991
-7.2, 0, -0.00012564, -3.2696, 1.4500000000000055
-7.18, 0, -0.00012494, -3.24, 1.4824999999999964
-7.16, 0, -0.00012424000000000002, -3.2103, 1.4875000000000289
-7.1400000000000006, 0, -0.00012354, -3.1805000000000003, 1.5024999999999942
-7.12, 0, -0.00012278000000000001, -3.1502000000000003, 1.5149999999999984
-7.1000000000000005, 0, -0.00012208, -3.1199000000000003, 1.5025000000000053
-7.08, 0, -0.00012136, -3.0901, 1.4750000000000028
-7.0600000000000005, 0, -0.00012066000000000001, -3.0609, 1.4999999999999889
-7.04, 0, -0.00011994000000000001, -3.0301000000000005, 1.5274999999999914
-7.0200000000000005, 0, -0.00011926, -2.9998000000000005, 1.5275000000000025
-7, 0, -0.00011854000000000001, -2.9690000000000003, 1.5
-6.98, 0, -0.0001178, -2.9398000000000004, 1.4900000000000011
-6.96, 0, -0.00011710000000000001, -2.9094, 1.5149999999999984
-6.94, 0, -0.00011636, -2.8792000000000004, 1.532500000000002
-6.92, 0, -0.00011566, -2.8481, 1.555000000000005
-6.9, 0, -0.00011494000000000001, -2.817, 1.577499999999997
-6.88, 0, -0.00011424, -2.785, 1.5950000000000006
-6.86, 0, -0.00011348, -2.7532, 1.5574999999999992
-6.84, 0, -0.00011276000000000001, -2.7227, 1.5425000000000009
-6.82, 0, -0.00011204, -2.6915, 1.5649999999999928
-6.8, 0, -0.00011132000000000001, -2.6601000000000004, 1.544999999999995
-6.78, 0, -0.00011062000000000001, -2.6297, 1.5299999999999967
-6.76, 0, -0.00010986000000000001, -2.5989000000000004, 1.5974999999999948
-6.74, 0, -0.00010912000000000001, -2.5658000000000003, 1.6075000000000048
-6.72, 0, -0.0001084, -2.5346, 1.5724999999999976
-6.7, 0, -0.00010768000000000001, -2.5029000000000003, 1.6049999999999995
-6.68, 0, -0.00010696, -2.4704, 1.6125000000000043
-6.66, 0, -0.00010624000000000001, -2.4384, 1.5950000000000359
-6.6400000000000006, 0, -0.00010552, -2.4066, 1.5874999999999959
-6.62, 0, -0.00010478000000000001, -2.3749000000000002, 1.5874999999999959
-6.6000000000000005, 0, -0.00010406, -2.3431, 1.6449999999999949
-6.58, 0, -0.00010326000000000001, -2.3091000000000004, 1.6524999999999996
-6.5600000000000005, 0, -0.00010254, -2.277, 1.6425000000000007
-6.54, 0, -0.00010182000000000001, -2.2434000000000003, 1.6275000000000024
-6.5200000000000005, 0, -0.00010108, -2.2119, 1.6
-6.5, 0, -0.00010038000000000001, -2.1794000000000002, 1.6324999999999907
-6.48, 0, -9.9654E-05, -2.1466000000000003, 1.6449999999999949
-6.46, 0, -9.8918E-05, -2.1136000000000004, 1.6199999999999979
-6.44, 0, -9.8182E-05, -2.0818000000000003, 1.6250000000000082
-6.42, 0, -9.7446E-05, -2.0486, 1.6600000000000044
-6.4, 0, -9.670800000000001E-05, -2.0154, 1.6750000000000027
-6.38, 0, -9.5964E-05, -1.9815999999999998, 1.6470000000000025
-6.36, 0, -9.5230000000000008E-05, -1.94952, 1.6409999999999965
-6.34, 0, -9.451E-05, -1.9159599999999999, 1.6909999999999965
-6.32, 0, -9.375E-05, -1.88188, 1.7229999999999952
-6.3, 0, -9.301E-05, -1.84704, 1.7089999999999979
-6.28, 0, -9.226E-05, -1.81352, 1.6910000000000021
-6.26, 0, -9.1528000000000009E-05, -1.7793999999999999, 1.6960000000000015
-6.24, 0, -9.0788E-05, -1.74568, 1.7009999999999954
-6.22, 0, -9.0046E-05, -1.71136, 1.7129999999999963
-6.2, 0, -8.9316E-05, -1.67716, 1.7259999999999982
-6.18, 0, -8.8578E-05, -1.64232, 1.7280000000000002
-6.16, 0, -8.7850000000000008E-05, -1.60804, 1.6850000000000391
-6.1400000000000006, 0, -8.7112E-05, -1.5749199999999999, 1.6789999999999956
-6.12, 0, -8.638000000000001E-05, -1.54088, 1.7229999999999952
-6.1000000000000005, 0, -8.564E-05, -1.506, 1.7480000000000036
-6.08, 0, -8.4884000000000009E-05, -1.4709599999999998, 1.7560000000000005
-6.0600000000000005, 0, -8.4152E-05, -1.43576, 1.7349999999999961
-6.04, 0, -8.3424E-05, -1.40156, 1.7189999999999968
-6.0200000000000005, 0, -8.2694E-05, -1.367, 1.7249999999999972
-6, 0, -8.1962E-05, -1.33256, 1.7439999999999996
-5.98, 0, -8.1236E-05, -1.29724, 1.7570000000000015
-5.96, 0, -8.0512E-05, -1.2622799999999999, 1.7519999999999965
-5.94, 0, -7.9784000000000007E-05, -1.22716, 1.7659999999999938
-5.92, 0, -7.9054E-05, -1.19164, 1.752000000000002
-5.9, 0, -7.8332000000000008E-05, -1.1570799999999999, 1.7159999999999993
-5.88, 0, -7.7622E-05, -1.123, 1.7709999999999988
-5.86, 0, -7.6868E-05, -1.0862399999999999, 1.8
-5.84, 0, -7.6146E-05, -1.051, 1.7539999999999985
-5.82, 0, -7.5442E-05, -1.0160799999999999, 1.7809999999999977
-5.8, 0, -7.4728000000000007E-05, -0.97976, 1.7829999999999968
-5.78, 0, -7.401E-05, -0.94475999999999993, 1.7839999999999978
-5.76, 0, -7.3294E-05, -0.9084, 1.7869999999999982
-5.74, 0, -7.2598E-05, -0.87328, 1.7659999999999994
-5.72, 0, -7.1886000000000009E-05, -0.83776, 1.7639999999999974
-5.7, 0, -7.1176E-05, -0.80272, 1.7879999999999992
-5.68, 0, -7.0466E-05, -0.76623999999999992, 1.7780000000000003
-5.66, 0, -6.9786E-05, -0.73159999999999992, 1.7859999999999972
-5.64, 0, -6.9052E-05, -0.6948, 1.822999999999998
-5.62, 0, -6.8358E-05, -0.65867999999999993, 1.8110000000000373
-5.6000000000000005, 0, -6.7646E-05, -0.62236, 1.8049999999999966
-5.58, 0, -6.6954E-05, -0.58648, 1.7849999999999988
-5.5600000000000005, 0, -6.626E-05, -0.55096, 1.7939999999999996
-5.54, 0, -6.5566E-05, -0.51472, 1.8109999999999986
-5.5200000000000005, 0, -6.488E-05, -0.47852, 1.8049999999999982
-5.5, 0, -6.4196E-05, -0.44251999999999997, 1.8109999999999986
-5.48, 0, -6.3506E-05, -0.40608, 1.7859999999999985
-5.46, 0, -6.283E-05, -0.37107999999999997, 1.7899999999999983
-5.44, 0, -6.216E-05, -0.33448, 1.8119999999999981
-5.42, 0, -6.149E-05, -0.2986, 1.8339999999999992
-5.4, 0, -6.079E-05, -0.26111999999999996, 1.842999999999998
-5.38, 0, -6.0118E-05, -0.22488, 1.8149999999999977
-5.36, 0, -5.9456E-05, -0.18852, 1.8039999999999985
-5.34, 0, -5.88E-05, -0.15272, 1.7839999999999983
-5.32, 0, -5.8138000000000005E-05, -0.11716, 1.7769999999999986
-5.3, 0, -5.7484E-05, -0.08163999999999999, 1.8129999999999984
-5.28, 0, -5.6834000000000005E-05, -0.04464, 1.8069999999999979
-5.26, 0, -5.6194000000000004E-05, -0.00936, 1.7869999999999984
-5.24, 0, -5.555E-05, 0.02684, 1.8179999999999985
-5.22, 0, -5.4914E-05, 0.06336, 1.8129999999999982
-5.2, 0, -5.4268E-05, 0.09935999999999999, 1.8449999999999984
-5.18, 0, -5.3612E-05, 0.13716, 1.8379999999999988
-5.16, 0, -5.299E-05, 0.17288, 1.8109999999999977
-5.14, 0, -5.237E-05, 0.20959999999999998, 1.8129999999999977
-5.12, 0, -5.1744000000000005E-05, 0.24539999999999998, 1.7910000000000383
-5.1000000000000005, 0, -5.1132000000000004E-05, 0.28124, 1.7849999999999981
-5.08, 0, -5.0516E-05, 0.31679999999999997, 1.8109999999999986
-5.0600000000000005, 0, -4.9906E-05, 0.35368, 1.7889999999999988
-5.04, 0, -4.93E-05, 0.38836, 1.7809999999999977
-5.0200000000000005, 0, -4.8698E-05, 0.42491999999999996, 1.8219999999999983
-5, 0, -4.8096E-05, 0.46124, 1.8029999999999988
-4.98, 0, -4.7502E-05, 0.49704, 1.8279999999999974
-4.96, 0, -4.6878E-05, 0.53436, 1.8269999999999977
-4.94, 0, -4.63E-05, 0.57012, 1.7969999999999997
-4.92, 0, -4.5704E-05, 0.60624, 1.7819999999999987
-4.9, 0, -4.5140000000000005E-05, 0.6414, 1.748999999999999
-4.88, 0, -4.4554E-05, 0.6762, 1.8179999999999985
-4.86, 0, -4.3994E-05, 0.71412, 1.8439999999999968
-4.84, 0, -4.3418000000000003E-05, 0.74996, 1.7859999999999972
-4.82, 0, -4.2864E-05, 0.78555999999999992, 1.7599999999999989
-4.8, 0, -4.2294E-05, 0.82036, 1.7719999999999998
-4.78, 0, -4.1742E-05, 0.85644, 1.8139999999999974
-4.76, 0, -4.1186E-05, 0.89291999999999994, 1.8519999999999965
-4.74, 0, -4.0624E-05, 0.9305199999999999, 1.798999999999999
-4.72, 0, -4.0078E-05, 0.96488, 1.7399999999999984
-4.7, 0, -3.9542E-05, 1.00012, 1.7649999999999984
-4.68, 0, -3.9004E-05, 1.03548, 1.7809999999999977
-4.66, 0, -3.8482E-05, 1.0713599999999999, 1.8239999999999963
-4.64, 0, -3.7948E-05, 1.1084399999999999, 1.7809999999999977
-4.62, 0, -3.7422E-05, 1.1425999999999998, 1.764000000000042
-4.6000000000000005, 0, -3.6912E-05, 1.179, 1.7640000000000029
-4.58, 0, -3.6402E-05, 1.21316, 1.7759999999999983
-4.5600000000000005, 0, -3.5894E-05, 1.25004, 1.7809999999999977
-4.54, 0, -3.5392E-05, 1.2844, 1.7559999999999949
-4.5200000000000005, 0, -3.4866E-05, 1.32028, 1.7799999999999967
-4.5, 0, -3.4372E-05, 1.3556, 1.7759999999999983
-4.48, 0, -3.3878E-05, 1.39132, 1.7809999999999977
-4.46, 0, -3.3402E-05, 1.4268399999999999, 1.7230000000000008
-4.44, 0, -3.2914000000000004E-05, 1.46024, 1.7439999999999996
-4.42, 0, -3.2436E-05, 1.4966, 1.7899999999999956
-4.4, 0, -3.1966E-05, 1.5318399999999999, 1.7269999999999992
-4.38, 0, -3.1488E-05, 1.56568, 1.7300000000000022
-4.36, 0, -3.1032000000000004E-05, 1.60104, 1.7219999999999998
-4.34, 0, -3.0572E-05, 1.63456, 1.7279999999999947
-4.32, 0, -3.0122E-05, 1.6701599999999999, 1.8059999999999949
-4.3, 0, -2.9644E-05, 1.7067999999999999, 1.7800000000000023
-4.28, 0, -2.9198E-05, 1.74136, 1.7120000000000009
-4.26, 0, -2.8766000000000002E-05, 1.77528, 1.7309999999999977
-4.24, 0, -2.8316E-05, 1.8106, 1.7509999999999955
-4.22, 0, -2.7892E-05, 1.8453199999999999, 1.7189999999999968
-4.2, 0, -2.7458E-05, 1.87936, 1.7329999999999997
-4.18, 0, -2.7040000000000002E-05, 1.91464, 1.75
-4.16, 0, -2.6614E-05, 1.94936, 1.7060000000000004
-4.14, 0, -2.6192E-05, 1.98288, 1.7039999999999929
-4.12, 0, -2.5778E-05, 2.0175199999999998, 1.7230000000000008
-4.1, 0, -2.5372E-05, 2.0518, 1.7319999999999987
-4.08, 0, -2.4968000000000002E-05, 2.0867999999999998, 1.7710000000000381
-4.0600000000000005, 0, -2.4554000000000002E-05, 2.12264, 1.7219999999999998
-4.04, 0, -2.4158E-05, 2.15568, 1.6589999999999978
-4.0200000000000005, 0, -2.3766000000000003E-05, 2.189, 1.7055000000000027
-4, 0, -2.338E-05, 2.2239, 1.7449999999999564
