VG,IG,ID,absId,absIg
-8.6,-8.5481000000000007E-10,2.9466000000000002E-05,2.9466000000000002E-05,8.5481000000000007E-10
-8.4,-8.2569000000000007E-10,3.2958E-05,3.2958E-05,8.2569000000000007E-10
-8.2,-7.9713E-10,3.6626E-05,3.6626E-05,7.9713E-10
-8,-7.6913E-10,4.0452E-05,4.0452E-05,7.6913E-10
-7.8,-7.4189E-10,4.4412E-05,4.4412E-05,7.4189E-10
-7.6000000000000005,-7.1444000000000007E-10,4.8534E-05,4.8534E-05,7.1444000000000007E-10
-7.4,-6.8856E-10,5.2778E-05,5.2778E-05,6.8856E-10
-7.2,-6.6329000000000009E-10,5.712E-05,5.712E-05,6.6329000000000009E-10
-7,-6.3799000000000009E-10,6.1584E-05,6.1584E-05,6.3799000000000009E-10
-6.8,-6.1393000000000007E-10,6.6150000000000009E-05,6.6150000000000009E-05,6.1393000000000007E-10
-6.6000000000000005,-5.9011E-10,7.0798000000000009E-05,7.0798000000000009E-05,5.9011E-10
-6.4,-5.6685000000000006E-10,7.5496E-05,7.5496E-05,5.6685000000000006E-10
-6.2,-5.442E-10,8.0268E-05,8.0268E-05,5.442E-10
-6,-5.2210000000000009E-10,8.5092E-05,8.5092E-05,5.2210000000000009E-10
-5.8,-5.0029E-10,8.9966E-05,8.9966E-05,5.0029E-10
-5.6000000000000005,-4.7921E-10,9.4872000000000009E-05,9.4872000000000009E-05,4.7921E-10
-5.4,-4.5856E-10,9.98E-05,9.98E-05,4.5856E-10
-5.2,-4.2988E-10,0.00010000200000000001,0.00010000200000000001,4.2988E-10
-5,-4.0213000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.0213000000000004E-10
-4.8,-3.7745E-10,0.0001,0.0001,3.7745E-10
-4.6000000000000005,-3.5384000000000004E-10,0.00010000200000000001,0.00010000200000000001,3.5384000000000004E-10
-4.4,-3.3134E-10,0.00010000200000000001,0.00010000200000000001,3.3134E-10
-4.2,-3.103E-10,0.0001,0.0001,3.103E-10
-4,-2.9021E-10,0.00010000200000000001,0.00010000200000000001,2.9021E-10
-14,-1.9327E-09,2.2747E-09,2.2747E-09,1.9327E-09
-13.8,-1.8809E-09,4.0955E-09,4.0955E-09,1.8809E-09
-13.6,-1.828E-09,8.1276E-09,8.1276E-09,1.828E-09
-13.4,-1.784E-09,1.5318599999999998E-08,1.5318599999999998E-08,1.784E-09
-13.200000000000001,-1.7301E-09,3.1227399999999994E-08,3.1227399999999994E-08,1.7301E-09
-13,-1.6827E-09,5.9563999999999997E-08,5.9563999999999997E-08,1.6827E-09
-12.8,-1.6358E-09,1.0746E-07,1.0746E-07,1.6358E-09
-12.6,-1.591E-09,1.836E-07,1.836E-07,1.591E-09
-12.4,-1.5475E-09,2.9932E-07,2.9932E-07,1.5475E-09
-12.200000000000001,-1.5043E-09,4.6898E-07,4.6898E-07,1.5043E-09
-12,-1.4616E-09,7.0712E-07,7.0712E-07,1.4616E-09
-11.8,-1.4204E-09,1.03212E-06,1.03212E-06,1.4204E-09
-11.6,-1.3815E-09,1.4272E-06,1.4272E-06,1.3815E-09
-11.4,-1.3396E-09,1.9892000000000004E-06,1.9892000000000004E-06,1.3396E-09
-11.200000000000001,-1.3006E-09,2.6927E-06,2.6927E-06,1.3006E-09
-11,-1.2611E-09,3.5572000000000004E-06,3.5572000000000004E-06,1.2611E-09
-10.8,-1.2234E-09,4.6028E-06,4.6028E-06,1.2234E-09
-10.6,-1.1868E-09,5.8456E-06,5.8456E-06,1.1868E-09
-10.4,-1.1504E-09,7.2944000000000008E-06,7.2944000000000008E-06,1.1504E-09
-10.200000000000001,-1.1145E-09,8.9684E-06,8.9684E-06,1.1145E-09
-10,-1.0799E-09,1.0867900000000001E-05,1.0867900000000001E-05,1.0799E-09
-9.8,-1.0465E-09,1.2964E-05,1.2964E-05,1.0465E-09
-9.6,-1.0137E-09,1.5336E-05,1.5336E-05,1.0137E-09
-9.4,-9.8107E-10,1.7898E-05,1.7898E-05,9.8107E-10
-9.2000000000000011,-9.4824E-10,2.0736E-05,2.0736E-05,9.4824E-10
-9,-9.170800000000001E-10,2.3796E-05,2.3796E-05,9.170800000000001E-10
-8.8,-8.866E-10,2.707E-05,2.707E-05,8.866E-10
-8.6,-8.5709000000000009E-10,3.0542E-05,3.0542E-05,8.5709000000000009E-10
-8.4,-8.2768000000000008E-10,3.4232E-05,3.4232E-05,8.2768000000000008E-10
-8.2,-7.9941E-10,3.8104E-05,3.8104E-05,7.9941E-10
-8,-7.7174000000000007E-10,4.216E-05,4.216E-05,7.7174000000000007E-10
-7.8,-7.4416E-10,4.636E-05,4.636E-05,7.4416E-10
-7.6000000000000005,-7.1725000000000008E-10,5.0736000000000003E-05,5.0736000000000003E-05,7.1725000000000008E-10
-7.4,-6.9126E-10,5.526E-05,5.526E-05,6.9126E-10
-7.2,-6.6618000000000007E-10,5.9894E-05,5.9894E-05,6.6618000000000007E-10
-7,-6.4114E-10,6.4672000000000007E-05,6.4672000000000007E-05,6.4114E-10
-6.8,-6.1653E-10,6.9554E-05,6.9554E-05,6.1653E-10
-6.6000000000000005,-5.924E-10,7.453E-05,7.453E-05,5.924E-10
-6.4,-5.6961000000000006E-10,7.957E-05,7.957E-05,5.6961000000000006E-10
-6.2,-5.4749E-10,8.4702E-05,8.4702E-05,5.4749E-10
-6,-5.2487000000000007E-10,8.9896000000000008E-05,8.9896000000000008E-05,5.2487000000000007E-10
-5.8,-5.0344000000000007E-10,9.5136E-05,9.5136E-05,5.0344000000000007E-10
-5.6000000000000005,-4.8187E-10,0.00010000200000000001,0.00010000200000000001,4.8187E-10
-5.4,-4.4938000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.4938000000000005E-10
-5.2,-4.2046E-10,0.00010000200000000001,0.00010000200000000001,4.2046E-10
-5,-3.9393000000000006E-10,0.00010000200000000001,0.00010000200000000001,3.9393000000000006E-10
-4.8,-3.6932E-10,0.000100004,0.000100004,3.6932E-10
-4.6000000000000005,-3.4628E-10,0.00010000200000000001,0.00010000200000000001,3.4628E-10
-4.4,-3.2464000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.2464000000000003E-10
-4.2,-3.043E-10,0.00010000200000000001,0.00010000200000000001,3.043E-10
-4,-2.8443E-10,0.00010000200000000001,0.00010000200000000001,2.8443E-10
-14,-1.9321E-09,2.2966E-09,2.2966E-09,1.9321E-09
-13.8,-1.8816E-09,4.1386E-09,4.1386E-09,1.8816E-09
-13.6,-1.8302E-09,8.237E-09,8.237E-09,1.8302E-09
-13.4,-1.7866E-09,1.5529399999999998E-08,1.5529399999999998E-08,1.7866E-09
-13.200000000000001,-1.7326E-09,3.1663E-08,3.1663E-08,1.7326E-09
-13,-1.6848E-09,6.0342599999999991E-08,6.0342599999999991E-08,1.6848E-09
-12.8,-1.638E-09,1.089E-07,1.089E-07,1.638E-09
-12.6,-1.5933999999999999E-09,1.8594E-07,1.8594E-07,1.5933999999999999E-09
-12.4,-1.5497E-09,3.0262E-07,3.0262E-07,1.5497E-09
-12.200000000000001,-1.5057E-09,4.7404E-07,4.7404E-07,1.5057E-09
-12,-1.4644E-09,7.147E-07,7.147E-07,1.4644E-09
-11.8,-1.4218E-09,1.0424E-06,1.0424E-06,1.4218E-09
-11.6,-1.3831E-09,1.4409E-06,1.4409E-06,1.3831E-09
-11.4,-1.3423E-09,2.0110000000000003E-06,2.0110000000000003E-06,1.3423E-09
-11.200000000000001,-1.3026E-09,2.7226000000000004E-06,2.7226000000000004E-06,1.3026E-09
-11,-1.2648E-09,3.5996000000000002E-06,3.5996000000000002E-06,1.2648E-09
-10.8,-1.227E-09,4.6614000000000008E-06,4.6614000000000008E-06,1.227E-09
-10.6,-1.1906E-09,5.9258000000000009E-06,5.9258000000000009E-06,1.1906E-09
-10.4,-1.1543E-09,7.4066E-06,7.4066E-06,1.1543E-09
-10.200000000000001,-1.1187E-09,9.119E-06,9.119E-06,1.1187E-09
-10,-1.0844E-09,1.1066600000000002E-05,1.1066600000000002E-05,1.0844E-09
-9.8,-1.051E-09,1.3214000000000001E-05,1.3214000000000001E-05,1.051E-09
-9.6,-1.0173E-09,1.566E-05,1.566E-05,1.0173E-09
-9.4,-9.8656000000000016E-10,1.8318E-05,1.8318E-05,9.8656000000000016E-10
-9.2000000000000011,-9.5317000000000013E-10,2.1264000000000002E-05,2.1264000000000002E-05,9.5317000000000013E-10
-9,-9.2236000000000011E-10,2.4442E-05,2.4442E-05,9.2236000000000011E-10
-8.8,-8.9206E-10,2.7854E-05,2.7854E-05,8.9206E-10
-8.6,-8.6193E-10,3.1488E-05,3.1488E-05,8.6193E-10
-8.4,-8.3169E-10,3.5346000000000003E-05,3.5346000000000003E-05,8.3169E-10
-8.2,-8.0356000000000007E-10,3.9412E-05,3.9412E-05,8.0356000000000007E-10
-8,-7.7626000000000007E-10,4.3682E-05,4.3682E-05,7.7626000000000007E-10
-7.8,-7.4913000000000008E-10,4.8114E-05,4.8114E-05,7.4913000000000008E-10
-7.6000000000000005,-7.2225000000000006E-10,5.274E-05,5.274E-05,7.2225000000000006E-10
-7.4,-6.962200000000001E-10,5.7532000000000004E-05,5.7532000000000004E-05,6.962200000000001E-10
-7.2,-6.7149E-10,6.2448E-05,6.2448E-05,6.7149E-10
-7,-6.463200000000001E-10,6.7508E-05,6.7508E-05,6.463200000000001E-10
-6.8,-6.2180000000000007E-10,7.2706E-05,7.2706E-05,6.2180000000000007E-10
-6.6000000000000005,-5.9811E-10,7.8E-05,7.8E-05,5.9811E-10
-6.4,-5.7472000000000006E-10,8.3378E-05,8.3378E-05,5.7472000000000006E-10
-6.2,-5.5251000000000009E-10,8.8856E-05,8.8856E-05,5.5251000000000009E-10
-6,-5.3085000000000008E-10,9.4396000000000009E-05,9.4396000000000009E-05,5.3085000000000008E-10
-5.8,-5.0902000000000007E-10,0.00010000200000000001,0.00010000200000000001,5.0902000000000007E-10
-5.6000000000000005,-4.7345000000000006E-10,0.00010000200000000001,0.00010000200000000001,4.7345000000000006E-10
-5.4,-4.4196000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.4196000000000004E-10
-5.2,-4.1381000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.1381000000000004E-10
-5,-3.8742000000000004E-10,0.00010000200000000001,0.00010000200000000001,3.8742000000000004E-10
-4.8,-3.6291000000000004E-10,0.000100004,0.000100004,3.6291000000000004E-10
-4.6000000000000005,-3.4059E-10,0.00010000200000000001,0.00010000200000000001,3.4059E-10
-4.4,-3.186E-10,0.00010000200000000001,0.00010000200000000001,3.186E-10
-4.2,-2.9918000000000005E-10,0.00010000200000000001,0.00010000200000000001,2.9918000000000005E-10
-4,-2.7998E-10,0.00010000200000000001,0.00010000200000000001,2.7998E-10
-14,-1.9386E-09,2.318E-09,2.318E-09,1.9386E-09
-13.8,-1.8881E-09,4.1876E-09,4.1876E-09,1.8881E-09
-13.6,-1.8383E-09,8.3117E-09,8.3117E-09,1.8383E-09
-13.4,-1.7941E-09,1.5728199999999998E-08,1.5728199999999998E-08,1.7941E-09
-13.200000000000001,-1.7393E-09,3.2038799999999996E-08,3.2038799999999996E-08,1.7393E-09
-13,-1.6921E-09,6.1037399999999988E-08,6.1037399999999988E-08,1.6921E-09
-12.8,-1.6465E-09,1.1016E-07,1.1016E-07,1.6465E-09
-12.6,-1.6024E-09,1.8808E-07,1.8808E-07,1.6024E-09
-12.4,-1.5584E-09,3.063E-07,3.063E-07,1.5584E-09
-12.200000000000001,-1.5147E-09,4.7908E-07,4.7908E-07,1.5147E-09
-12,-1.4727E-09,7.2208E-07,7.2208E-07,1.4727E-09
-11.8,-1.4313E-09,1.05398E-06,1.05398E-06,1.4313E-09
-11.6,-1.3932E-09,1.4552E-06,1.4552E-06,1.3932E-09
-11.4,-1.3506E-09,2.0306E-06,2.0306E-06,1.3506E-09
-11.200000000000001,-1.3119E-09,2.7491E-06,2.7491E-06,1.3119E-09
-11,-1.2735E-09,3.6381000000000004E-06,3.6381000000000004E-06,1.2735E-09
-10.8,-1.2363E-09,4.7150000000000006E-06,4.7150000000000006E-06,1.2363E-09
-10.6,-1.1984E-09,5.9987000000000007E-06,5.9987000000000007E-06,1.1984E-09
-10.4,-1.1627E-09,7.5064000000000007E-06,7.5064000000000007E-06,1.1627E-09
-10.200000000000001,-1.127E-09,9.248E-06,9.248E-06,1.127E-09
-10,-1.092E-09,1.1239E-05,1.1239E-05,1.092E-09
-9.8,-1.0591E-09,1.3428000000000001E-05,1.3428000000000001E-05,1.0591E-09
-9.6,-1.0249E-09,1.594E-05,1.594E-05,1.0249E-09
-9.4,-9.9291E-10,1.8674E-05,1.8674E-05,9.9291E-10
-9.2000000000000011,-9.6077E-10,2.1714E-05,2.1714E-05,9.6077E-10
-9,-9.2977000000000009E-10,2.5006E-05,2.5006E-05,9.2977000000000009E-10
-8.8,-8.9907000000000008E-10,2.8548000000000002E-05,2.8548000000000002E-05,8.9907000000000008E-10
-8.6,-8.6902000000000007E-10,3.232E-05,3.232E-05,8.6902000000000007E-10
-8.4,-8.3983000000000009E-10,3.6344E-05,3.6344E-05,8.3983000000000009E-10
-8.2,-8.1119000000000007E-10,4.0586E-05,4.0586E-05,8.1119000000000007E-10
-8,-7.841100000000001E-10,4.5050000000000004E-05,4.5050000000000004E-05,7.841100000000001E-10
-7.8,-7.5664000000000009E-10,4.9686000000000005E-05,4.9686000000000005E-05,7.5664000000000009E-10
-7.6000000000000005,-7.2886000000000011E-10,5.454E-05,5.454E-05,7.2886000000000011E-10
-7.4,-7.036200000000001E-10,5.9578000000000005E-05,5.9578000000000005E-05,7.036200000000001E-10
-7.2,-6.7816000000000007E-10,6.4756E-05,6.4756E-05,6.7816000000000007E-10
-7,-6.5299E-10,7.0108E-05,7.0108E-05,6.5299E-10
-6.8,-6.2890000000000007E-10,7.5588000000000009E-05,7.5588000000000009E-05,6.2890000000000007E-10
-6.6000000000000005,-6.0494000000000008E-10,8.1192E-05,8.1192E-05,6.0494000000000008E-10
-6.4,-5.8199000000000008E-10,8.6888E-05,8.6888E-05,5.8199000000000008E-10
-6.2,-5.5953E-10,9.2694E-05,9.2694E-05,5.5953E-10
-6,-5.3738000000000006E-10,9.8580000000000008E-05,9.8580000000000008E-05,5.3738000000000006E-10
-5.8,-5.0237E-10,0.00010000200000000001,0.00010000200000000001,5.0237E-10
-5.6000000000000005,-4.6684E-10,0.00010000200000000001,0.00010000200000000001,4.6684E-10
-5.4,-4.3579000000000005E-10,0.000100004,0.000100004,4.3579000000000005E-10
-5.2,-4.0739000000000003E-10,0.000100004,0.000100004,4.0739000000000003E-10
-5,-3.8211000000000004E-10,0.0001,0.0001,3.8211000000000004E-10
-4.8,-3.582E-10,0.00010000200000000001,0.00010000200000000001,3.582E-10
-4.6000000000000005,-3.3562000000000003E-10,0.000100004,0.000100004,3.3562000000000003E-10
-4.4,-3.1482E-10,0.00010000200000000001,0.00010000200000000001,3.1482E-10
-4.2,-2.9493000000000004E-10,0.00010000200000000001,0.00010000200000000001,2.9493000000000004E-10
-4,-2.7581E-10,0.00010000200000000001,0.00010000200000000001,2.7581E-10
-14,-1.9489E-09,2.3552E-09,2.3552E-09,1.9489E-09
-13.8,-1.8985E-09,4.26E-09,4.26E-09,1.8985E-09
-13.6,-1.8481E-09,8.4949E-09,8.4949E-09,1.8481E-09
-13.4,-1.8035E-09,1.5950199999999998E-08,1.5950199999999998E-08,1.8035E-09
-13.200000000000001,-1.7495E-09,3.25466E-08,3.25466E-08,1.7495E-09
-13,-1.7031E-09,6.18276E-08,6.18276E-08,1.7031E-09
-12.8,-1.657E-09,1.1134E-07,1.1134E-07,1.657E-09
-12.6,-1.6117E-09,1.9024E-07,1.9024E-07,1.6117E-09
-12.4,-1.5681E-09,3.0954E-07,3.0954E-07,1.5681E-09
-12.200000000000001,-1.5249E-09,4.83E-07,4.83E-07,1.5249E-09
-12,-1.4827E-09,7.284E-07,7.284E-07,1.4827E-09
-11.8,-1.4408E-09,1.06196E-06,1.06196E-06,1.4408E-09
-11.6,-1.4032E-09,1.467E-06,1.467E-06,1.4032E-09
-11.4,-1.3607E-09,2.0461E-06,2.0461E-06,1.3607E-09
-11.200000000000001,-1.3213E-09,2.7734000000000004E-06,2.7734000000000004E-06,1.3213E-09
-11,-1.2832E-09,3.6705000000000003E-06,3.6705000000000003E-06,1.2832E-09
-10.8,-1.2457E-09,4.7595000000000008E-06,4.7595000000000008E-06,1.2457E-09
-10.6,-1.2082E-09,6.0572E-06,6.0572E-06,1.2082E-09
-10.4,-1.1718E-09,7.582E-06,7.582E-06,1.1718E-09
-10.200000000000001,-1.1366E-09,9.3522000000000017E-06,9.3522000000000017E-06,1.1366E-09
-10,-1.1024E-09,1.1377200000000002E-05,1.1377200000000002E-05,1.1024E-09
-9.8,-1.0689E-09,1.36E-05,1.36E-05,1.0689E-09
-9.6,-1.0354E-09,1.617E-05,1.617E-05,1.0354E-09
-9.4,-1.0028E-09,1.9018E-05,1.9018E-05,1.0028E-09
-9.2000000000000011,-9.7086E-10,2.2086E-05,2.2086E-05,9.7086E-10
-9,-9.3925E-10,2.5474E-05,2.5474E-05,9.3925E-10
-8.8,-9.0876000000000008E-10,2.9132E-05,2.9132E-05,9.0876000000000008E-10
-8.6,-8.7842000000000005E-10,3.3024E-05,3.3024E-05,8.7842000000000005E-10
-8.4,-8.4932E-10,3.7184E-05,3.7184E-05,8.4932E-10
-8.2,-8.2017000000000007E-10,4.1598000000000004E-05,4.1598000000000004E-05,8.2017000000000007E-10
-8,-7.9257000000000009E-10,4.6244E-05,4.6244E-05,7.9257000000000009E-10
-7.8,-7.6573000000000011E-10,5.109E-05,5.109E-05,7.6573000000000011E-10
-7.6000000000000005,-7.3904000000000007E-10,5.6160000000000004E-05,5.6160000000000004E-05,7.3904000000000007E-10
-7.4,-7.1290000000000009E-10,6.143E-05,6.143E-05,7.1290000000000009E-10
-7.2,-6.8734E-10,6.6858E-05,6.6858E-05,6.8734E-10
-7,-6.618200000000001E-10,7.247E-05,7.247E-05,6.618200000000001E-10
-6.8,-6.3743E-10,7.8238E-05,7.8238E-05,6.3743E-10
-6.6000000000000005,-6.1317000000000007E-10,8.4134E-05,8.4134E-05,6.1317000000000007E-10
-6.4,-5.9023E-10,9.0136E-05,9.0136E-05,5.9023E-10
-6.2,-5.6744000000000006E-10,9.6266E-05,9.6266E-05,5.6744000000000006E-10
-6,-5.36E-10,0.000100004,0.000100004,5.36E-10
-5.8,-4.9594E-10,0.00010000200000000001,0.00010000200000000001,4.9594E-10
-5.6000000000000005,-4.6092000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.6092000000000005E-10
-5.4,-4.3103E-10,0.000100004,0.000100004,4.3103E-10
-5.2,-4.0327000000000005E-10,0.00010000200000000001,0.00010000200000000001,4.0327000000000005E-10
-5,-3.7778E-10,0.000100004,0.000100004,3.7778E-10
-4.8,-3.5423000000000003E-10,0.0001,0.0001,3.5423000000000003E-10
-4.6000000000000005,-3.3230000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.3230000000000003E-10
-4.4,-3.112E-10,0.00010000200000000001,0.00010000200000000001,3.112E-10
-4.2,-2.9146000000000005E-10,0.00010000200000000001,0.00010000200000000001,2.9146000000000005E-10
-4,-2.7278E-10,0.00010000200000000001,0.00010000200000000001,2.7278E-10
-14,-1.9629E-09,2.3785E-09,2.3785E-09,1.9629E-09
-13.8,-1.9128E-09,4.3048E-09,4.3048E-09,1.9128E-09
-13.6,-1.8618E-09,8.5802E-09,8.5802E-09,1.8618E-09
-13.4,-1.8178E-09,1.6112399999999997E-08,1.6112399999999997E-08,1.8178E-09
-13.200000000000001,-1.7634E-09,3.28604E-08,3.28604E-08,1.7634E-09
-13,-1.7159E-09,6.243059999999999E-08,6.243059999999999E-08,1.7159E-09
-12.8,-1.6706E-09,1.1243999999999999E-07,1.1243999999999999E-07,1.6706E-09
-12.6,-1.6248E-09,1.92E-07,1.92E-07,1.6248E-09
-12.4,-1.5814E-09,3.123E-07,3.123E-07,1.5814E-09
-12.200000000000001,-1.5384E-09,4.8745999999999995E-07,4.8745999999999995E-07,1.5384E-09
-12,-1.4963E-09,7.3394E-07,7.3394E-07,1.4963E-09
-11.8,-1.4539E-09,1.07048E-06,1.07048E-06,1.4539E-09
-11.6,-1.4161E-09,1.4778E-06,1.4778E-06,1.4161E-09
-11.4,-1.3733E-09,2.0612000000000003E-06,2.0612000000000003E-06,1.3733E-09
-11.200000000000001,-1.3338E-09,2.7932E-06,2.7932E-06,1.3338E-09
-11,-1.2955E-09,3.6971000000000006E-06,3.6971000000000006E-06,1.2955E-09
-10.8,-1.2585E-09,4.7930000000000005E-06,4.7930000000000005E-06,1.2585E-09
-10.6,-1.2208E-09,6.1056000000000005E-06,6.1056000000000005E-06,1.2208E-09
-10.4,-1.1842E-09,7.6492000000000012E-06,7.6492000000000012E-06,1.1842E-09
-10.200000000000001,-1.1479E-09,9.442E-06,9.442E-06,1.1479E-09
-10,-1.1134E-09,1.1498E-05,1.1498E-05,1.1134E-09
-9.8,-1.0794E-09,1.3826000000000001E-05,1.3826000000000001E-05,1.0794E-09
-9.6,-1.0455E-09,1.6420000000000002E-05,1.6420000000000002E-05,1.0455E-09
-9.4,-1.0133E-09,1.9312E-05,1.9312E-05,1.0133E-09
-9.2000000000000011,-9.8148E-10,2.2434000000000002E-05,2.2434000000000002E-05,9.8148E-10
-9,-9.4998E-10,2.5904E-05,2.5904E-05,9.4998E-10
-8.8,-9.1978000000000011E-10,2.9658E-05,2.9658E-05,9.1978000000000011E-10
-8.6,-8.8952E-10,3.3672E-05,3.3672E-05,8.8952E-10
-8.4,-8.5956000000000008E-10,3.7966E-05,3.7966E-05,8.5956000000000008E-10
-8.2,-8.3077E-10,4.252E-05,4.252E-05,8.3077E-10
-8,-8.0283000000000011E-10,4.733E-05,4.733E-05,8.0283000000000011E-10
-7.8,-7.7491000000000007E-10,5.2346E-05,5.2346E-05,7.7491000000000007E-10
-7.6000000000000005,-7.4864E-10,5.7622000000000005E-05,5.7622000000000005E-05,7.4864E-10
-7.4,-7.2216E-10,6.3094E-05,6.3094E-05,7.2216E-10
-7.2,-6.9611000000000009E-10,6.8754E-05,6.8754E-05,6.9611000000000009E-10
-7,-6.7123000000000007E-10,7.4616E-05,7.4616E-05,6.7123000000000007E-10
-6.8,-6.4656000000000009E-10,8.0642E-05,8.0642E-05,6.4656000000000009E-10
-6.6000000000000005,-6.2261000000000009E-10,8.682E-05,8.682E-05,6.2261000000000009E-10
-6.4,-5.9863E-10,9.3112E-05,9.3112E-05,5.9863E-10
-6.2,-5.7634E-10,9.9558E-05,9.9558E-05,5.7634E-10
-6,-5.3050000000000008E-10,0.00010000200000000001,0.00010000200000000001,5.3050000000000008E-10
-5.8,-4.9056E-10,0.00010000200000000001,0.00010000200000000001,4.9056E-10
-5.6000000000000005,-4.5658000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.5658000000000004E-10
-5.4,-4.2663000000000006E-10,0.00010000200000000001,0.00010000200000000001,4.2663000000000006E-10
-5.2,-3.9920000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.9920000000000003E-10
-5,-3.7392000000000004E-10,0.000100004,0.000100004,3.7392000000000004E-10
-4.8,-3.5093000000000005E-10,0.000100004,0.000100004,3.5093000000000005E-10
-4.6000000000000005,-3.2905E-10,0.00010000200000000001,0.00010000200000000001,3.2905E-10
-4.4,-3.0851E-10,0.00010000200000000001,0.00010000200000000001,3.0851E-10
-4.2,-2.8850000000000004E-10,0.00010000200000000001,0.00010000200000000001,2.8850000000000004E-10
-4,-2.6994E-10,0.00010000200000000001,0.00010000200000000001,2.6994E-10
-14,-1.9777E-09,2.4048E-09,2.4048E-09,1.9777E-09
-13.8,-1.9267E-09,4.3599E-09,4.3599E-09,1.9267E-09
-13.6,-1.8745E-09,8.6826E-09,8.6826E-09,1.8745E-09
-13.4,-1.8314E-09,1.6296399999999998E-08,1.6296399999999998E-08,1.8314E-09
-13.200000000000001,-1.7768E-09,3.3193E-08,3.3193E-08,1.7768E-09
-13,-1.7284E-09,6.32076E-08,6.32076E-08,1.7284E-09
-12.8,-1.6824E-09,1.1374E-07,1.1374E-07,1.6824E-09
-12.6,-1.637E-09,1.941E-07,1.941E-07,1.637E-09
-12.4,-1.5937E-09,3.152E-07,3.152E-07,1.5937E-09
-12.200000000000001,-1.5503E-09,4.9232E-07,4.9232E-07,1.5503E-09
-12,-1.5076E-09,7.4146E-07,7.4146E-07,1.5076E-09
-11.8,-1.4656E-09,1.0812599999999999E-06,1.0812599999999999E-06,1.4656E-09
-11.6,-1.4269E-09,1.4906000000000002E-06,1.4906000000000002E-06,1.4269E-09
-11.4,-1.3848E-09,2.0778000000000002E-06,2.0778000000000002E-06,1.3848E-09
-11.200000000000001,-1.3464E-09,2.8146E-06,2.8146E-06,1.3464E-09
-11,-1.3066E-09,3.7268000000000005E-06,3.7268000000000005E-06,1.3066E-09
-10.8,-1.2686E-09,4.8331E-06,4.8331E-06,1.2686E-09
-10.6,-1.2317E-09,6.1556000000000008E-06,6.1556000000000008E-06,1.2317E-09
-10.4,-1.1953E-09,7.7148000000000011E-06,7.7148000000000011E-06,1.1953E-09
-10.200000000000001,-1.1598E-09,9.5252000000000016E-06,9.5252000000000016E-06,1.1598E-09
-10,-1.1245E-09,1.16E-05,1.16E-05,1.1245E-09
-9.8,-1.0905E-09,1.3958000000000001E-05,1.3958000000000001E-05,1.0905E-09
-9.6,-1.0568E-09,1.6596000000000002E-05,1.6596000000000002E-05,1.0568E-09
-9.4,-1.0235E-09,1.9538E-05,1.9538E-05,1.0235E-09
-9.2000000000000011,-9.9227000000000013E-10,2.272E-05,2.272E-05,9.9227000000000013E-10
-9,-9.6039E-10,2.6262E-05,2.6262E-05,9.6039E-10
-8.8,-9.2937000000000007E-10,3.0098000000000002E-05,3.0098000000000002E-05,9.2937000000000007E-10
-8.6,-8.9974E-10,3.4212000000000004E-05,3.4212000000000004E-05,8.9974E-10
-8.4,-8.6933E-10,3.8616000000000004E-05,3.8616000000000004E-05,8.6933E-10
-8.2,-8.4037000000000007E-10,4.3308E-05,4.3308E-05,8.4037000000000007E-10
-8,-8.122900000000001E-10,4.8262E-05,4.8262E-05,8.122900000000001E-10
-7.8,-7.8473E-10,5.3450000000000005E-05,5.3450000000000005E-05,7.8473E-10
-7.6000000000000005,-7.5791E-10,5.8904000000000004E-05,5.8904000000000004E-05,7.5791E-10
-7.4,-7.3136E-10,6.4586000000000008E-05,6.4586000000000008E-05,7.3136E-10
-7.2,-7.0562000000000009E-10,7.046E-05,7.046E-05,7.0562000000000009E-10
-7,-6.8013E-10,7.6564000000000008E-05,7.6564000000000008E-05,6.8013E-10
-6.8,-6.5560000000000009E-10,8.284E-05,8.284E-05,6.5560000000000009E-10
-6.6000000000000005,-6.3126E-10,8.9276E-05,8.9276E-05,6.3126E-10
-6.4,-6.0785E-10,9.5860000000000007E-05,9.5860000000000007E-05,6.0785E-10
-6.2,-5.7184000000000006E-10,0.00010000200000000001,0.00010000200000000001,5.7184000000000006E-10
-6,-5.2367E-10,0.00010000200000000001,0.00010000200000000001,5.2367E-10
-5.8,-4.8535000000000009E-10,0.00010000200000000001,0.00010000200000000001,4.8535000000000009E-10
-5.6000000000000005,-4.5204E-10,0.000100004,0.000100004,4.5204E-10
-5.4,-4.2243E-10,0.000100004,0.000100004,4.2243E-10
-5.2,-3.9514000000000004E-10,0.0001,0.0001,3.9514000000000004E-10
-5,-3.7047E-10,0.00010000200000000001,0.00010000200000000001,3.7047E-10
-4.8,-3.4771000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.4771000000000003E-10
